name,price,cuisine,reviews,Location url,location,no. of reviews,City
Salad Master,?200 for one,Beverages,4,https://www.zomato.com/jalandhar/salad-master-model-town/order,Model Town,"5,447",Jalandhar
Sagar Ratna,?200 for one,South Indian,4,https://www.zomato.com/jalandhar/sagar-ratna-1-shastri-nagar/order,Shastri Nagar,"5,634",Jalandhar
Sagar Ratna,?200 for one,Chinese,4,https://www.zomato.com/jalandhar/sagar-ratna-1-shastri-nagar/order,Shastri Nagar,"5,634",Jalandhar
Sagar Ratna,?200 for one,North Indian,4,https://www.zomato.com/jalandhar/sagar-ratna-1-shastri-nagar/order,Shastri Nagar,"5,634",Jalandhar
SH. Narayan Dass Ji Bare Wale,?200 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/sh-narayan-dass-ji-bare-wale-4-shastri-nagar/order,Shastri Nagar,"1,297",Jalandhar
SH. Narayan Dass Ji Bare Wale,?200 for one,Street Food,4.1,https://www.zomato.com/jalandhar/sh-narayan-dass-ji-bare-wale-4-shastri-nagar/order,Shastri Nagar,"1,297",Jalandhar
Bittu Pardesi,?200 for one,Street Food,4.2,https://www.zomato.com/jalandhar/bittu-pardesi-model-town/order,Model Town,22.8K,Jalandhar
Bittu Pardesi,?200 for one,South Indian,4.2,https://www.zomato.com/jalandhar/bittu-pardesi-model-town/order,Model Town,22.8K,Jalandhar
Bittu Pardesi,?200 for one,Desserts,4.2,https://www.zomato.com/jalandhar/bittu-pardesi-model-town/order,Model Town,22.8K,Jalandhar
Deliver My Diet,?300 for one,Salad,4.2,https://www.zomato.com/jalandhar/deliver-my-diet-ppr-market/order,PPR Market,30.4K,Jalandhar
Deliver My Diet,?300 for one,Healthy Food,4.2,https://www.zomato.com/jalandhar/deliver-my-diet-ppr-market/order,PPR Market,30.4K,Jalandhar
Deliver My Diet,?300 for one,Sandwich,4.2,https://www.zomato.com/jalandhar/deliver-my-diet-ppr-market/order,PPR Market,30.4K,Jalandhar
Deliver My Diet,?300 for one,North Indian,4.2,https://www.zomato.com/jalandhar/deliver-my-diet-ppr-market/order,PPR Market,30.4K,Jalandhar
Spaghetti Club,?300 for one,Burger,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Spaghetti Club,?300 for one,Pasta,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Spaghetti Club,?300 for one,Italian,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Spaghetti Club,?300 for one,Fast Food,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Spaghetti Club,?300 for one,Healthy Food,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Spaghetti Club,?300 for one,Beverages,4.3,https://www.zomato.com/jalandhar/spaghetti-club-model-town/order,Model Town,"1,058",Jalandhar
Seven Heaven,?300 for one,Pizza,4.1,https://www.zomato.com/jalandhar/seven-heaven-model-house/order,Model House,"4,287",Jalandhar
Seven Heaven,?300 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/seven-heaven-model-house/order,Model House,"4,287",Jalandhar
Seven Heaven,?300 for one,Burger,4.1,https://www.zomato.com/jalandhar/seven-heaven-model-house/order,Model House,"4,287",Jalandhar
Seven Heaven,?300 for one,Beverages,4.1,https://www.zomato.com/jalandhar/seven-heaven-model-house/order,Model House,"4,287",Jalandhar
The Belgian Waffle Co.,?300 for one,Desserts,4.2,https://www.zomato.com/jalandhar/the-belgian-waffle-co-model-town/order,Model Town,10.2K,Jalandhar
The Belgian Waffle Co.,?300 for one,Waffle,4.2,https://www.zomato.com/jalandhar/the-belgian-waffle-co-model-town/order,Model Town,10.2K,Jalandhar
Burger Boyz,?300 for one,Fast Food,4.1,https://www.zomato.com/burgerboyz/order,Model Town,"6,079",Jalandhar
Burger Boyz,?300 for one,Burger,4.1,https://www.zomato.com/burgerboyz/order,Model Town,"6,079",Jalandhar
Burger Boyz,?300 for one,Pasta,4.1,https://www.zomato.com/burgerboyz/order,Model Town,"6,079",Jalandhar
Burger Boyz,?300 for one,Beverages,4.1,https://www.zomato.com/burgerboyz/order,Model Town,"6,079",Jalandhar
Manni Dhaba,?300 for one,North Indian,3.9,https://www.zomato.com/jalandhar/manni-dhaba-shastri-nagar/order,Shastri Nagar,"7,852",Jalandhar
Platoon Pizza,?300 for one,Pizza,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Platoon Pizza,?300 for one,Italian,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Platoon Pizza,?300 for one,Chinese,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Platoon Pizza,?300 for one,Beverages,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Platoon Pizza,?300 for one,Pasta,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Platoon Pizza,?300 for one,BBQ,3.7,https://www.zomato.com/jalandhar/platoon-pizza-urban-estate/order,Urban Estate,"4,322",Jalandhar
Kathi Nation,?300 for one,Rolls,4.2,https://www.zomato.com/jalandhar/kathi-nation-model-town/order,Model Town,"2,862",Jalandhar
Kathi Nation,?300 for one,Biryani,4.2,https://www.zomato.com/jalandhar/kathi-nation-model-town/order,Model Town,"2,862",Jalandhar
Kathi Nation,?300 for one,North Indian,4.2,https://www.zomato.com/jalandhar/kathi-nation-model-town/order,Model Town,"2,862",Jalandhar
Kathi Nation,?300 for one,Beverages,4.2,https://www.zomato.com/jalandhar/kathi-nation-model-town/order,Model Town,"2,862",Jalandhar
Kathi Nation,?300 for one,Lebanese,4.2,https://www.zomato.com/jalandhar/kathi-nation-model-town/order,Model Town,"2,862",Jalandhar
Yadav Chole Bhature,?300 for one,North Indian,4.1,https://www.zomato.com/jalandhar/yadav-chole-bhature-model-house/order,Model House,14K,Jalandhar
Yadav Chole Bhature,?300 for one,South Indian,4.1,https://www.zomato.com/jalandhar/yadav-chole-bhature-model-house/order,Model House,14K,Jalandhar
Chumber Fast Food,?300 for one,Chinese,4,https://www.zomato.com/jalandhar/chumber-fast-food-ppr-market/order,PPR Market,"3,796",Jalandhar
Chumber Fast Food,?300 for one,Fast Food,4,https://www.zomato.com/jalandhar/chumber-fast-food-ppr-market/order,PPR Market,"3,796",Jalandhar
Chumber Fast Food,?300 for one,Momos,4,https://www.zomato.com/jalandhar/chumber-fast-food-ppr-market/order,PPR Market,"3,796",Jalandhar
Chumber Fast Food,?300 for one,Burger,4,https://www.zomato.com/jalandhar/chumber-fast-food-ppr-market/order,PPR Market,"3,796",Jalandhar
Muscleholics,?300 for one,Healthy Food,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Muscleholics,?300 for one,Fast Food,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Muscleholics,?300 for one,North Indian,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Muscleholics,?300 for one,Beverages,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Muscleholics,?300 for one,Salad,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Muscleholics,?300 for one,Shake,4.2,https://www.zomato.com/jalandhar/muscleholics-ppr-market/order,PPR Market,"5,973",Jalandhar
Neel's,?300 for one,Cafe,4.5,https://www.zomato.com/jalandhar/neels-transport-nagar/order,Transport Nagar,"1,127",Jalandhar
Neel's,?300 for one,Fast Food,4.5,https://www.zomato.com/jalandhar/neels-transport-nagar/order,Transport Nagar,"1,127",Jalandhar
Neel's,?300 for one,Beverages,4.5,https://www.zomato.com/jalandhar/neels-transport-nagar/order,Transport Nagar,"1,127",Jalandhar
Neel's,?300 for one,Shake,4.5,https://www.zomato.com/jalandhar/neels-transport-nagar/order,Transport Nagar,"1,127",Jalandhar
Al Kareem Restaurant,?200 for one,North Indian,3.6,https://www.zomato.com/jalandhar/al-kareem-restaurant-nakodar-road/order,Nakodar Road,"1,005",Jalandhar
Al Kareem Restaurant,?200 for one,Mughlai,3.6,https://www.zomato.com/jalandhar/al-kareem-restaurant-nakodar-road/order,Nakodar Road,"1,005",Jalandhar
Al Kareem Restaurant,?200 for one,Biryani,3.6,https://www.zomato.com/jalandhar/al-kareem-restaurant-nakodar-road/order,Nakodar Road,"1,005",Jalandhar
The Popeyes Kitchen,?200 for one,Pizza,4.2,https://www.zomato.com/jalandhar/the-popeyes-kitchen-model-town/order,Model Town,"1,003",Jalandhar
The Popeyes Kitchen,?200 for one,Beverages,4.2,https://www.zomato.com/jalandhar/the-popeyes-kitchen-model-town/order,Model Town,"1,003",Jalandhar
The Popeyes Kitchen,?200 for one,Fast Food,4.2,https://www.zomato.com/jalandhar/the-popeyes-kitchen-model-town/order,Model Town,"1,003",Jalandhar
The Popeyes Kitchen,?200 for one,Italian,4.2,https://www.zomato.com/jalandhar/the-popeyes-kitchen-model-town/order,Model Town,"1,003",Jalandhar
The Popeyes Kitchen,?200 for one,Shake,4.2,https://www.zomato.com/jalandhar/the-popeyes-kitchen-model-town/order,Model Town,"1,003",Jalandhar
Kanta Chhuri,?200 for one,North Indian,3.9,https://www.zomato.com/jalandhar/kanta-chhuri-adarsh-nagar/order,Adarsh Nagar,12.5K,Jalandhar
Kanta Chhuri,?200 for one,South Indian,3.9,https://www.zomato.com/jalandhar/kanta-chhuri-adarsh-nagar/order,Adarsh Nagar,12.5K,Jalandhar
Kanta Chhuri,?200 for one,Chinese,3.9,https://www.zomato.com/jalandhar/kanta-chhuri-adarsh-nagar/order,Adarsh Nagar,12.5K,Jalandhar
Kanta Chhuri,?200 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/kanta-chhuri-adarsh-nagar/order,Adarsh Nagar,12.5K,Jalandhar
Kanta Chhuri,?200 for one,Beverages,3.9,https://www.zomato.com/jalandhar/kanta-chhuri-adarsh-nagar/order,Adarsh Nagar,12.5K,Jalandhar
Domino's Pizza,?200 for one,Pizza,4.4,https://www.zomato.com/jalandhar/dominos-pizza-2-shastri-nagar/order,Shastri Nagar,"5,633",Jalandhar
Domino's Pizza,?200 for one,Fast Food,4.4,https://www.zomato.com/jalandhar/dominos-pizza-2-shastri-nagar/order,Shastri Nagar,"5,633",Jalandhar
Domino's Pizza,?200 for one,Desserts,4.4,https://www.zomato.com/jalandhar/dominos-pizza-2-shastri-nagar/order,Shastri Nagar,"5,633",Jalandhar
Domino's Pizza,?200 for one,Beverages,4.4,https://www.zomato.com/jalandhar/dominos-pizza-2-shastri-nagar/order,Shastri Nagar,"5,633",Jalandhar
Dhan Guru Ramdass Sweet Shop,?200 for one,Mithai,4.3,https://www.zomato.com/jalandhar/dhan-guru-ramdass-sweet-shop-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
Dhan Guru Ramdass Sweet Shop,?200 for one,Fast Food,4.3,https://www.zomato.com/jalandhar/dhan-guru-ramdass-sweet-shop-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
Dhan Guru Ramdass Sweet Shop,?200 for one,Street Food,4.3,https://www.zomato.com/jalandhar/dhan-guru-ramdass-sweet-shop-shastri-nagar/order,Shastri Nagar,11.3K,Jalandhar
Neel's,?200 for one,Fast Food,4.5,https://www.zomato.com/jalandhar/neels-urban-estate/order,Urban Estate,619,Jalandhar
Neel's,?200 for one,Sandwich,4.5,https://www.zomato.com/jalandhar/neels-urban-estate/order,Urban Estate,619,Jalandhar
Neel's,?200 for one,Beverages,4.5,https://www.zomato.com/jalandhar/neels-urban-estate/order,Urban Estate,619,Jalandhar
Neel's,?200 for one,Shake,4.5,https://www.zomato.com/jalandhar/neels-urban-estate/order,Urban Estate,619,Jalandhar
UBQ By Barbeque Nation,?200 for one,North Indian,3.8,https://www.zomato.com/jalandhar/ubq-by-barbeque-nation-model-town/order,Model Town,"4,062",Jalandhar
UBQ By Barbeque Nation,?200 for one,Biryani,3.8,https://www.zomato.com/jalandhar/ubq-by-barbeque-nation-model-town/order,Model Town,"4,062",Jalandhar
UBQ By Barbeque Nation,?200 for one,Mughlai,3.8,https://www.zomato.com/jalandhar/ubq-by-barbeque-nation-model-town/order,Model Town,"4,062",Jalandhar
UBQ By Barbeque Nation,?200 for one,BBQ,3.8,https://www.zomato.com/jalandhar/ubq-by-barbeque-nation-model-town/order,Model Town,"4,062",Jalandhar
Bonfire,?200 for one,North Indian,3.9,https://www.zomato.com/jalandhar/bonfire-ppr-market/order,PPR Market,14.9K,Jalandhar
Bonfire,?200 for one,Chinese,3.9,https://www.zomato.com/jalandhar/bonfire-ppr-market/order,PPR Market,14.9K,Jalandhar
Bonfire,?200 for one,Fast Food,3.9,https://www.zomato.com/jalandhar/bonfire-ppr-market/order,PPR Market,14.9K,Jalandhar
Bonfire,?200 for one,Mughlai,3.9,https://www.zomato.com/jalandhar/bonfire-ppr-market/order,PPR Market,14.9K,Jalandhar
Coffizza Cafe & Restro,?200 for one,Cafe,4.3,https://www.zomato.com/jalandhar/coffizza-cafe-restro-gt-road/order,GT Road,705,Jalandhar
Coffizza Cafe & Restro,?200 for one,Pizza,4.3,https://www.zomato.com/jalandhar/coffizza-cafe-restro-gt-road/order,GT Road,705,Jalandhar
Coffizza Cafe & Restro,?200 for one,Fast Food,4.3,https://www.zomato.com/jalandhar/coffizza-cafe-restro-gt-road/order,GT Road,705,Jalandhar
Coffizza Cafe & Restro,?200 for one,Beverages,4.3,https://www.zomato.com/jalandhar/coffizza-cafe-restro-gt-road/order,GT Road,705,Jalandhar
Coffizza Cafe & Restro,?200 for one,Desserts,4.3,https://www.zomato.com/jalandhar/coffizza-cafe-restro-gt-road/order,GT Road,705,Jalandhar
Chick Chick,?200 for one,North Indian,4.2,https://www.zomato.com/jalandhar/chick-chick-2-adarsh-nagar/order,Adarsh Nagar,"2,123",Jalandhar
Chick Chick,?200 for one,Chinese,4.2,https://www.zomato.com/jalandhar/chick-chick-2-adarsh-nagar/order,Adarsh Nagar,"2,123",Jalandhar
Pizza Hut,?200 for one,Pizza,3.8,https://www.zomato.com/jalandhar/pizza-hut-shastri-nagar/order,Shastri Nagar,"1,738",Jalandhar
Pizza Hut,?200 for one,Fast Food,3.8,https://www.zomato.com/jalandhar/pizza-hut-shastri-nagar/order,Shastri Nagar,"1,738",Jalandhar
Pizza Hut,?200 for one,Desserts,3.8,https://www.zomato.com/jalandhar/pizza-hut-shastri-nagar/order,Shastri Nagar,"1,738",Jalandhar
B4 Veg & Non Veg Dhaba,?200 for one,North Indian,3.9,https://www.zomato.com/jalandhar/b4-veg-non-veg-dhaba-adarsh-nagar/order,Adarsh Nagar,21.1K,Jalandhar
B4 Veg & Non Veg Dhaba,?200 for one,Mughlai,3.9,https://www.zomato.com/jalandhar/b4-veg-non-veg-dhaba-adarsh-nagar/order,Adarsh Nagar,21.1K,Jalandhar
B4 Veg & Non Veg Dhaba,?200 for one,Chinese,3.9,https://www.zomato.com/jalandhar/b4-veg-non-veg-dhaba-adarsh-nagar/order,Adarsh Nagar,21.1K,Jalandhar
B4 Veg & Non Veg Dhaba,?200 for one,Kebab,3.9,https://www.zomato.com/jalandhar/b4-veg-non-veg-dhaba-adarsh-nagar/order,Adarsh Nagar,21.1K,Jalandhar
B4 Veg & Non Veg Dhaba,?200 for one,Biryani,3.9,https://www.zomato.com/jalandhar/b4-veg-non-veg-dhaba-adarsh-nagar/order,Adarsh Nagar,21.1K,Jalandhar
Billa Kulfi Corner,?50 for one,Desserts,4.3,https://www.zomato.com/jalandhar/billa-kulfi-corner-shastri-nagar/order,Shastri Nagar,18.5K,Jalandhar
Billa Kulfi Corner,?50 for one,Ice Cream,4.3,https://www.zomato.com/jalandhar/billa-kulfi-corner-shastri-nagar/order,Shastri Nagar,18.5K,Jalandhar
Rabi Dana Pani Dhaba,?50 for one,North Indian,4.1,https://www.zomato.com/jalandhar/rabi-dana-pani-dhaba-model-house/order,Model House,"2,458",Jalandhar
Rabi Dana Pani Dhaba,?50 for one,Chinese,4.1,https://www.zomato.com/jalandhar/rabi-dana-pani-dhaba-model-house/order,Model House,"2,458",Jalandhar
Rabi Dana Pani Dhaba,?50 for one,Fast Food,4.1,https://www.zomato.com/jalandhar/rabi-dana-pani-dhaba-model-house/order,Model House,"2,458",Jalandhar
Rabi Dana Pani Dhaba,?50 for one,Beverages,4.1,https://www.zomato.com/jalandhar/rabi-dana-pani-dhaba-model-house/order,Model House,"2,458",Jalandhar
Rabi Dana Pani Dhaba,?50 for one,Desserts,4.1,https://www.zomato.com/jalandhar/rabi-dana-pani-dhaba-model-house/order,Model House,"2,458",Jalandhar
Jwale Di Hatti,?50 for one,Street Food,4.3,https://www.zomato.com/jalandhar/jwale-di-hatti-1-shastri-nagar/order,Shastri Nagar,557,Jalandhar
Hotel Plaza Bar & Restaurant,?50 for one,North Indian,4,https://www.zomato.com/jalandhar/hotel-plaza-bar-restaurant-shastri-nagar/order,Shastri Nagar,15.3K,Jalandhar
Hotel Plaza Bar & Restaurant,?50 for one,Mughlai,4,https://www.zomato.com/jalandhar/hotel-plaza-bar-restaurant-shastri-nagar/order,Shastri Nagar,15.3K,Jalandhar
Hotel Plaza Bar & Restaurant,?50 for one,Chinese,4,https://www.zomato.com/jalandhar/hotel-plaza-bar-restaurant-shastri-nagar/order,Shastri Nagar,15.3K,Jalandhar
Hotel Plaza Bar & Restaurant,?50 for one,Beverages,4,https://www.zomato.com/jalandhar/hotel-plaza-bar-restaurant-shastri-nagar/order,Shastri Nagar,15.3K,Jalandhar
Hotel Plaza Bar & Restaurant,?50 for one,Desserts,4,https://www.zomato.com/jalandhar/hotel-plaza-bar-restaurant-shastri-nagar/order,Shastri Nagar,15.3K,Jalandhar
Amritsari Lovely Dhaba,?50 for one,North Indian,3.8,https://www.zomato.com/jalandhar/amritsari-lovely-dhaba-adarsh-nagar/order,Adarsh Nagar,25.8K,Jalandhar
Amritsari Lovely Dhaba,?50 for one,Chinese,3.8,https://www.zomato.com/jalandhar/amritsari-lovely-dhaba-adarsh-nagar/order,Adarsh Nagar,25.8K,Jalandhar
Amritsari Lovely Dhaba,?50 for one,BBQ,3.8,https://www.zomato.com/jalandhar/amritsari-lovely-dhaba-adarsh-nagar/order,Adarsh Nagar,25.8K,Jalandhar
Just Cake 'N' Bake,?50 for one,Bakery,4,https://www.zomato.com/jalandhar/just-cake-n-bake-ppr-market/order,PPR Market,"7,755",Jalandhar
Just Cake 'N' Bake,?50 for one,Desserts,4,https://www.zomato.com/jalandhar/just-cake-n-bake-ppr-market/order,PPR Market,"7,755",Jalandhar
Just Cake 'N' Bake,?50 for one,Fast Food,4,https://www.zomato.com/jalandhar/just-cake-n-bake-ppr-market/order,PPR Market,"7,755",Jalandhar
Panwar Fast Food & Rasoi,?50 for one,North Indian,4.2,https://www.zomato.com/jalandhar/panwar-fast-food-rasoi-gt-road/order,GT Road,"2,806",Jalandhar
Panwar Fast Food & Rasoi,?50 for one,Chinese,4.2,https://www.zomato.com/jalandhar/panwar-fast-food-rasoi-gt-road/order,GT Road,"2,806",Jalandhar
Panwar Fast Food & Rasoi,?50 for one,Fast Food,4.2,https://www.zomato.com/jalandhar/panwar-fast-food-rasoi-gt-road/order,GT Road,"2,806",Jalandhar
